image_id,transcriptions,original_labels,irish_labels,chinese_labels
898,Some Hidden Characters are Spl in Kollywood & Loved it !! Soppana Sundari Kandamanur Jameen Thanga Puspam Vtv & 96 Trish Husband Veerabagu Akka Gopalu @enanansoldrathu @enanansoldrathuu MC NIVAS,not-misogyny,not-misogyny,not-misogyny
1239,"என்ன டிசைன் டா இது 😂 #மீ MEMES MANIA Mahima Me TAMIL MEMES சும்மாவே நாய் செருப்பா தூக்கிட்டு ஓடும்,இதுல இப்படி டிசைன் பண்ண சொல்லவே வேணா 😂😂😂",not-misogyny,not-misogyny,not-misogyny
660,MUTHU MC @muthu_kutti *Me & my frnd safely land the saraku from pondy Without caught by the police* MUTHUMC,not-misogyny,not-misogyny,not-misogyny
165,Moruniye song from Chandramukhi 2 SINGERS S P CHARAN HARIKA NARAYAN Apdiye SPB sir Voice mariye irukae da 💥,not-misogyny,not-misogyny,not-misogyny
663,MUTHU MC @muthu_kuttti *me trying to sleep peacefully* That one brain cell : f MUTHU MC,not-misogyny,not-misogyny,not-misogyny
630,Mc Muriel Just now Only money can fix me Only doli can fix me Only travel can fix me Only marriage can fix me ~ apo kadaisi vara nee ethumey panna mattiya da paavi #mc_muriel ಕನ್ನಡ,not-misogyny,not-misogyny,not-misogyny
330,Muthu Kutti Just now Using gpay for 5rs VS using debit card for 46rs #muthumc Chii.. TERA LEVEL MEMES Unna vida chii illa unna vida chii illa,not-misogyny,misogyny,not-misogyny
1113,பெண்களுக்கு அன்பா இருக்கிற பையன விட.! நீங்க சும்மா அதுருதுல்ல MahendranMenaga கஞ்சா குடிக்கியா இருக்கிற பையனா தான் ரொம்ப பிடிச்சிருக்கு.!,misogyny,misogyny,misogyny
768,Chennaiyin FC's 1st Home Game of this season 🔥🥵 MOKKA POSTU Football fans ● Nalliku Central station ye namma Control la dha irukum 😎💥,not-misogyny,not-misogyny,not-misogyny
1348,LUNCH KU ORU CARROT DINNER KU ORU BANANA KAIPULLA MEMES ABRAAR BOYFRIEND LAM ETHUKU CLG PONNU KU,misogyny,misogyny,misogyny
601,GOod opening day with an excellent evening and Night shows across TN Audience reports good. Naganathan @Nn84Naganatha #Vaathi good opening day with an excellent evening and Night shows across TN.. Audience reports good. SITHARA ENTERTAINMENTS SRIKARA STUDIOS PRESENTS FORTUNE FOUR CINEMAS LALIT KUMAR PRESENTS BLOCKBUSTER CLASSES BEGIN STUDIOS VOR OM I T DHANUSH வாத்தி WRITTEN & DIRECTED BY VENKY ATLURI mt Another blockbuster movie on cards for Dhanush,not-misogyny,not-misogyny,not-misogyny
791,Sridhar Kuruvilla Just now *me who made my Siblings / Parents / Friends to drive the Vehicle and me sitting just behind them ~ na oru Somberi Athuku itha sample MOKKA POSTU @SridharKuruvilla MALAYALAM FILMS CENTRAL TALKIES,not-misogyny,not-misogyny,not-misogyny
743,"Me: Nalla paiyanalam pathu love panna matiya? Intha k****suki, pom****i pasangala tha pudikuma? My frd: Avanum nallavan than, Naa love pani avana thiruthiduven di. #lakshmi #mokkapostu mt mt MOKKA POSTU Google Play",not-misogyny,misogyny,misogyny
201,Boomer dei vaaila enna da Adingu ennanu keta boomer ndriya enna vaaila boomer nu sonnen sirr,not-misogyny,not-misogyny,not-misogyny
1126,"#tiktok ""இந்த மாறி பொண்ணுங்க எங்க இருக்காங்க #Road ல பாக்கவே முடியரதில்ல"" Maxwell Road la filter illaye 🚶😂 3 1h Haha Reply",misogyny,misogyny,misogyny
1322,"enna kaa unga payana konja naala aala kaanum , ooruku enga na poitana gaaji pakathu veetu aunty iruntha na adikadi aunty aunty nu kutty poona kudika suthura mari pinadiye suthitey irupaan",misogyny,misogyny,misogyny
335,Me causally ignoring when someone complaining about me @_vishal_sammy_ VERA LEVEL MEMES,not-misogyny,not-misogyny,not-misogyny
521,Ennaga ivan catch kuduthalum pudika matrangamt_vishal_sammy_Dube,not-misogyny,not-misogyny,not-misogyny
871,EDHO KONJAM MEMES mt எம தர்மர் TAMIL MEMES Google Play தம்பி தம்பி என்ன பண்ணிட்டு இருக்கீங்க,not-misogyny,not-misogyny,not-misogyny
694,Muthu Kutti 2m Annnae restroom ponum... Annnae epo niruthuvingha.. nae... Bus eduthu 10 nimisho kooda aagala en gha.. ipdi thona thona nu saavu adikuringha Poi seat la pesama ukkarungha vandi niikum pothu elupi kooda vidure #muthumc KERA LEVEL MEMES Parithaabangal,not-misogyny,not-misogyny,not-misogyny
81,Darshan Just now when you put lot of efforts to success but you fails again and again #life💔 #darshanmc mt,not-misogyny,not-misogyny,not-misogyny
1406,Suda Suda Kanjiva Adichu Mooji la Uthuga Nakka Ready ah iruke,misogyny,misogyny,misogyny
1778,கொரோனாவுக்கு வாயையும் மூக்கையும் மூடணும்... கருப்பு பூஞ்சைக்கு கண்ணை மூடணும்... ஏண்டி சைனா காரி... உங்க ஊர்ல காதை மூடறதுக்கு எதுவும் வைரஸ் கண்டுபிடிக்கலையா...? ??? கூட்டத்தில் நான்...,not-misogyny,misogyny,not-misogyny
1657,"நாளை முதல் நகர பேருந்தில் பெண்களுக்கு இலவச பயணம் __ செய்தி * ஆண்கள் ஆமாம் இந்த பஸ்ல free எல்லாம் பொம்பளைங்களுக்கு மட்டும் தானா, ஆம்பளைங்க மனுசனா தெரியலையா ஆபீசர்",not-misogyny,not-misogyny,not-misogyny
1654,நகரப்பேருந்துகளில் மகளிருக்கு இலவச பயணம் நாளை முதல் அனைத்து மகளிரும் சாதாரண கட்டண நகரப்பேருந்துகளில் கட்டணமில்லாமல் பயணிக்கலாம் - முதல்வர் மு.க.ஸ்டாலின் உத்தரவு #Myfriend VIRAL POSTU SHESHAA KIRIVILLAN,not-misogyny,misogyny,not-misogyny
1021,*Me *My frnd Oruvela future la unaku ivangala mari wife kedacha enna da pannuva TN.68.PONUNGA Haritha ❤️ 🐦 f Mc,misogyny,misogyny,not-misogyny
253,Muttiah Muralitharan - From Zero To inspiration To Million Background support illama ivlo periya legend aaguradhellam pure Mass chettiyar 🔥,not-misogyny,not-misogyny,not-misogyny
1485,"மாத்திரை, மருந்து edhuva iruthalum idhula kalanthu kudutha dhan Kudipom ❤️",not-misogyny,not-misogyny,not-misogyny
1077,Me - Nee mattum free hair vitta epdi irupa theriyuma She - Epdi da Me ~,misogyny,misogyny,misogyny
1197,ATKVA என் நெஞ்சில் ஓர் பூ பூத்தது அதன் பெயர் என்னவென கேட்டேன்... *தமிழர்கள் பூத்த பூ மட்டும் தாமரை ஆக இருந்து கும்மிடுவேன் கும்மிடுவேன் உன் Download Dailyhunt On Playstore,not-misogyny,not-misogyny,not-misogyny
900,BEFORE MARRIAGE AFTER MARRIAGE ARD VARD OOT SHOCKA KORA MEMES JGM VASANTH MC MANG COMEDY Pesama Namalum Kalyanam paniralama 😔,not-misogyny,not-misogyny,not-misogyny
759,Ni Anil nu nenacha Na Anil Ni Aamai nu nenacha Na Aamai Ni mentalan nu nenacha Na mentalan Ni Balli nu nenacha Na Balli Ni Thavakkalanu nenacha Na Thavakkalai Ni kutty Rajini nu nenacha Na kutty Rajini SUN NXT TO WATCH THE FULL MOVIE DOWNLOAD NOW MANO MVT MADURAI VEERAN THANE,not-misogyny,not-misogyny,not-misogyny
719,konjam aachum future ah pathi yosi da! naama ellarum oru naal sethuruvomla avlo future la illa TAMIL MEMES TAMIL MEMES mt,not-misogyny,not-misogyny,not-misogyny
990,Oruthan unna daily Tag panran na.... Avan un mela paasama irukan nu artham da,not-misogyny,not-misogyny,not-misogyny
794,Subash Garrix Just now MOKKA POSTU Office Colleague : Neenga intha leave la Trip ku engayum polaya dood..??? LeMe : Nan daily office vanthu porathaye periya Trip than dood RAJKUMAR DESIGN Tamil memes Google Play,not-misogyny,not-misogyny,not-misogyny
1444,"மனைவி : ""என்னங்க ஊர்ல இருந்து எங்க சித்தியும் சித்தப்பாவும் வர்ராங்க... ரெண்டு நாள் இங்க நம்ம வீட்டுலதான் இருப்பாங்க..."" ஒரு வாரம் கழித்து... கணவன் : ""ஊர்ல இருந்து எங்க பெரியப்பாவும் பெரியம்மாவும் வர்ராங்க...ரெண்டு நாள் இங்கதான் இருப்பாங்க..."" IVP memes s://www.facebook.com/ivptele.iv",misogyny,not-misogyny,not-misogyny
1029,Expectation BE LIKE MACHI Reality,misogyny,misogyny,misogyny
855,அடேய்! அட்வைஸ் பண்ணா ஒழுங்கா அட்வைஸ் பண்ணுங்கடா கைபுள்ள அது என்னடா எல்லா அட்வைஸையும் பண்ணி முடிச்சிட்டு அப்பரம் உன் மனசுக்கு என்ன தோணுதோ அதை செய்யுனு என்னைய குழப்பிவிட்டுட்டு போறீங்க.,not-misogyny,not-misogyny,not-misogyny
1603,Happiness தேடி போனாலும் வராத நீ ஒரு பரதேசி Problems ஓடி போனாலும் பின்னாடியே துரத்தி வர நீ ஒரு பன்னாடை,not-misogyny,not-misogyny,not-misogyny
547,"Mc Muriel Just now Epo nee this can fix me , that can fix me nu solratha vittutu I can fix myself nu solriyo apo thaan un life start aagum ✨❤️ #mc_muriel mt TAMIL MEMES",not-misogyny,not-misogyny,not-misogyny
1520,Wife: நான் ஊருக்கு போய்ட்டா சாப்பாட்டுக்கு என்னங்க பண்ணுவீங்க 🙁 Hus: சாப்பாடு கெடக்குது சாப்பாடு.. மனுசனுக்கு நிம்மதி தான முக்கியம்.,misogyny,misogyny,misogyny
1534,Eantha job ah irunthalum girls Ku talent iruntha atha accept Pani chance kodukanum. Totally Equal rights for men and women TAMIL MEME WORLD,not-misogyny,not-misogyny,not-misogyny
698,Ariyavan teaser 🔥 Totally surprising venture by thiruchitrambalam director 🔥 குறைவு சி sma Care விப்பத்து & ncy & Tr,not-misogyny,not-misogyny,not-misogyny
720,ANDRA FAMILY TREATS FUTURE SON-IN-LAW WITH 365 DIFFERENT TYPES OF FOOD' AN ANDHRA FAMILY FROM NARSAPURAM IN WEST GODAVARI DISTRICT TREATED THEIR FUTURE SON-IN-LAW WITH 365 DIFFERENT TYPES OF FOOD ON SUNDAY ON THE OCCASION OF THE MAKAR SANKRANTI FESTIVAL. • me • dad Tamil Memes MOKKA POSTU vetrimra pa...! naa andra ponna kalyanam Pandratha mudivu panitan..!!,not-misogyny,not-misogyny,not-misogyny
315,Adhan evlo prechana varudhu la breakup panikalam la VERA LEVEL MEMES My frnd Romba Dhooram vandhuttom full ah mudichutu dhan return varanum,not-misogyny,not-misogyny,not-misogyny
1769,"Book Shop ""மேடம், கணவனுக்கு பணிந்து நடக்கும் பெண்கள் அப்படிங்கிற புத்தகம் இருக்கா?"" ""காமெடி புக்ஸ் மேல்மாடியில் இருக்கும் சார்""",not-misogyny,misogyny,misogyny
962,"Vaathii..!! Face la Pimples , dark spots , dark circle ellam irutha avalotha solve panna வழி illa..!! Deiii @Ishal_naturalz page follow panna pothum da..!💯",not-misogyny,not-misogyny,not-misogyny
804,"Vetri Mra Just now Me : thadhi bu** Enaku velaiyu kuduthu, health prblm nu wfh la Potu ipo medical leave oda sethu Medical charge allocation hu tharanu soldra paathiya...!! Poda poda nee ellam nalla irupa da..!! my company• MOKKA POSTU vetrimra SUBSCRIBE ON YOUTUBE",not-misogyny,not-misogyny,not-misogyny
1635,Boys Bio* TKM Mudali Memes Nan thimiru Pudichavan Gilrs Bio* IG:@tamil_funny_memes3 Nan Andha thimiru key Pidichava,not-misogyny,not-misogyny,not-misogyny
502,Dharshan Just now Nanae po nu sonnalum nee pogadha nu sollirupalae?? #exmava அட ஆமாங்க,not-misogyny,not-misogyny,not-misogyny
676,பணம் ரொம்ப இருந்தா நிம்மதி இருக்காது - நிம்மதி இல்லாததே பணம் இல்லைன்னு தான் டா,not-misogyny,not-misogyny,not-misogyny
